Average Degree,RGD_0-5_S_10,RGD_5-10_S_10,RGD_10-15_S_10,RGD_15-20_S_10,RGD_0-10_S_10,RGD_0-15_S_10,RGD_0-20_S_10,RGD_Normal_S_10,RGD_95-100_S_10,RGD_0-5_T_10,RGD_5-10_T_10,RGD_10-15_T_10,RGD_15-20_T_10,RGD_0-10_T_10,RGD_0-15_T_10,RGD_0-20_T_10,RGD_Normal_T_10,RGD_95-100_T_10,RGD_0-5_N_10,RGD_5-10_N_10,RGD_10-15_N_10,RGD_15-20_N_10,RGD_0-10_N_10,RGD_0-15_N_10,RGD_0-20_N_10,RGD_Normal_N_10,RGD_95-100_N_10,RGD_0-5_S_18,RGD_5-10_S_18,RGD_10-15_S_18,RGD_15-20_S_18,RGD_0-10_S_18,RGD_0-15_S_18,RGD_0-20_S_18,RGD_Normal_S_18,RGD_95-100_S_18,RGD_0-5_T_18,RGD_5-10_T_18,RGD_10-15_T_18,RGD_15-20_T_18,RGD_0-10_T_18,RGD_0-15_T_18,RGD_0-20_T_18,RGD_Normal_T_18,RGD_95-100_T_18,RGD_0-5_N_18,RGD_5-10_N_18,RGD_10-15_N_18,RGD_15-20_N_18,RGD_0-10_N_18,RGD_0-15_N_18,RGD_0-20_N_18,RGD_Normal_N_18,RGD_95-100_N_18,RGD_0-5_S_20,RGD_5-10_S_20,RGD_10-15_S_20,RGD_15-20_S_20,RGD_0-10_S_20,RGD_0-15_S_20,RGD_0-20_S_20,RGD_Normal_S_20,RGD_95-100_S_20,RGD_0-5_T_20,RGD_5-10_T_20,RGD_10-15_T_20,RGD_15-20_T_20,RGD_0-10_T_20,RGD_0-15_T_20,RGD_0-20_T_20,RGD_Normal_T_20,RGD_95-100_T_20,RGD_0-5_N_20,RGD_5-10_N_20,RGD_10-15_N_20,RGD_15-20_N_20,RGD_0-10_N_20,RGD_0-15_N_20,RGD_0-20_N_20,RGD_Normal_N_20,RGD_95-100_N_20,RGD_0-5_S_25,RGD_5-10_S_25,RGD_10-15_S_25,RGD_15-20_S_25,RGD_0-10_S_25,RGD_0-15_S_25,RGD_0-20_S_25,RGD_Normal_S_25,RGD_95-100_S_25,RGD_0-5_T_25,RGD_5-10_T_25,RGD_10-15_T_25,RGD_15-20_T_25,RGD_0-10_T_25,RGD_0-15_T_25,RGD_0-20_T_25,RGD_Normal_T_25,RGD_95-100_T_25,RGD_0-5_N_25,RGD_5-10_N_25,RGD_10-15_N_25,RGD_15-20_N_25,RGD_0-10_N_25,RGD_0-15_N_25,RGD_0-20_N_25,RGD_Normal_N_25,RGD_95-100_N_25,RGD_0-5_S_50,RGD_5-10_S_50,RGD_10-15_S_50,RGD_15-20_S_50,RGD_0-10_S_50,RGD_0-15_S_50,RGD_0-20_S_50,RGD_Normal_S_50,RGD_95-100_S_50,RGD_0-5_T_50,RGD_5-10_T_50,RGD_10-15_T_50,RGD_15-20_T_50,RGD_0-10_T_50,RGD_0-15_T_50,RGD_0-20_T_50,RGD_Normal_T_50,RGD_95-100_T_50,RGD_0-5_N_50,RGD_5-10_N_50,RGD_10-15_N_50,RGD_15-20_N_50,RGD_0-10_N_50,RGD_0-15_N_50,RGD_0-20_N_50,RGD_Normal_N_50,RGD_95-100_N_50,RGD_0-5_S_5,RGD_5-10_S_5,RGD_10-15_S_5,RGD_15-20_S_5,RGD_0-10_S_5,RGD_0-15_S_5,RGD_0-20_S_5,RGD_Normal_S_5,RGD_95-100_S_5,RGD_0-5_T_5,RGD_5-10_T_5,RGD_10-15_T_5,RGD_15-20_T_5,RGD_0-10_T_5,RGD_0-15_T_5,RGD_0-20_T_5,RGD_Normal_T_5,RGD_95-100_T_5,RGD_0-5_N_5,RGD_5-10_N_5,RGD_10-15_N_5,RGD_15-20_N_5,RGD_0-10_N_5,RGD_0-15_N_5,RGD_0-20_N_5,RGD_Normal_N_5,RGD_95-100_N_5
1.0,15.6,13.920000000000002,12.222000000000001,12.951999999999998,14.760000000000002,13.913999999999998,13.6735,7.833212168686882,1.0,0.5343199999999999,0.5132399999999999,0.4574399999999999,0.51322,0.52378,0.5016666666666666,0.5045550000000001,0.3251968738887402,0.0,0.156,0.13920000000000002,0.12222000000000001,0.12951999999999994,0.1476,0.13914,0.136735,0.07833212168686883,0.01,14.662,13.088,11.859999999999998,10.918,13.875,13.203333333333335,12.631999999999998,7.348102060134273,1.0,0.4739199999999998,0.45828,0.4276,0.3902800000000001,0.4661,0.4532666666666666,0.43751999999999996,0.29236653543850344,0.0,0.14662,0.13088,0.11859999999999996,0.10918,0.13875,0.13203333333333336,0.12632000000000002,0.07348102060134272,0.01,12.596000000000002,10.424000000000001,9.652000000000001,9.260000000000002,11.51,10.890666666666664,10.482999999999999,5.8174812844081165,1.0,0.37124,0.30491999999999997,0.30110000000000003,0.2951999999999999,0.33807999999999994,0.3257533333333334,0.31811500000000004,0.18695523977362904,0.0,0.12596000000000002,0.10424000000000001,0.09652000000000001,0.09260000000000004,0.1151,0.10890666666666668,0.10482999999999999,0.058174812844081165,0.01,11.653999999999998,9.28,8.544,8.104,10.467,9.826,9.3955,4.639535217373737,1.0,0.3606,0.28946,0.2877799999999999,0.263,0.32503000000000004,0.3126133333333333,0.30021000000000003,0.14297037287586511,0.0,0.11653999999999998,0.0928,0.08544,0.08103999999999999,0.10467,0.09826,0.093955,0.046395352173737366,0.01,2.236,2.012,1.808,1.7200000000000002,2.124,2.0186666666666664,1.944,1.3578091958330631,1.0,0.012360000000000005,0.01012,0.008080000000000002,0.0072000000000000015,0.011239999999999998,0.010186666666666669,0.00944,0.0035780919583306282,0.0,0.02236,0.02012,0.01808,0.017200000000000003,0.021240000000000002,0.020186666666666662,0.01944,0.013578091958330629,0.01,16.105999999999998,15.338,13.454,13.132,15.721999999999998,14.965999999999998,14.507500000000002,8.572754064609247,1.0,0.5880599999999999,0.595,0.5561,0.5270199999999999,0.5915299999999999,0.5797199999999999,0.5665450000000001,0.38699348079155976,0.0,0.16105999999999998,0.15338,0.13454000000000002,0.13132,0.15721999999999994,0.14966,0.145075,0.08572754064609248,0.01
1.2,23.01399999999999,21.01,19.398,18.516,22.011999999999997,21.140666666666664,20.4845,14.875716748594535,1.0,0.9189799999999999,0.90474,0.8793000000000001,0.8426799999999999,0.91186,0.9010066666666668,0.8864249999999998,0.7382511989328654,0.0,0.23014,0.2101,0.19397999999999999,0.18516,0.22011999999999998,0.21140666666666666,0.20484499999999997,0.1487571674859454,0.01,23.864000000000004,21.373999999999995,19.176,18.812,22.619,21.471333333333334,20.8065,14.617493649870555,1.0,0.95004,0.9268200000000002,0.8368800000000001,0.8751000000000002,0.9384300000000002,0.9045799999999998,0.8972099999999998,0.7326979862585564,0.0,0.23864000000000005,0.21374,0.19176,0.18812,0.22619,0.2147133333333333,0.208065,0.14617493649870555,0.01,21.344,19.57,18.266,16.35,20.457,19.726666666666667,18.8825,12.537824761299353,1.0,0.88836,0.8859600000000002,0.8594799999999998,0.78642,0.8871600000000001,0.8779333333333333,0.8550549999999999,0.6331346967444839,0.0,0.21344000000000002,0.1957,0.18266,0.1635,0.20457,0.19726666666666667,0.188825,0.12537824761299352,0.01,14.398,10.72,9.622,9.55,12.559,11.579999999999998,11.072500000000002,6.348739387247994,1.0,0.4969400000000001,0.3631599999999999,0.32848,0.34616,0.43005,0.3961933333333334,0.383685,0.22162136218622794,0.0,0.14398000000000002,0.1072,0.09622,0.0955,0.12558999999999998,0.1158,0.11072500000000003,0.06348739387247994,0.01,2.142,1.8860000000000008,1.7720000000000002,1.642,2.0140000000000002,1.9333333333333331,1.8605,1.4150652026995767,1.0,0.01142,0.008860000000000002,0.00772,0.00642,0.01014,0.009333333333333329,0.008605,0.0041506520269957645,0.0,0.021419999999999998,0.01886,0.017720000000000003,0.01642,0.02014,0.01933333333333333,0.018605,0.014150652026995766,0.01,24.246,21.71,20.432000000000002,20.294000000000004,22.978000000000005,22.12933333333333,21.6705,15.309740177297387,1.0,0.95834,0.9410200000000001,0.907,0.96222,0.94968,0.9354533333333336,0.942145,0.7663192858767479,0.0,0.24245999999999998,0.2171,0.20432000000000008,0.20294000000000004,0.22978000000000004,0.2212933333333333,0.216705,0.15309740177297387,0.01
1.4,33.882,32.614000000000004,31.446000000000005,30.01,33.24799999999999,32.64733333333333,31.988000000000003,24.893751622121616,1.0,1.4906800000000002,1.54988,1.5639200000000002,1.6037000000000003,1.5202800000000003,1.5348266666666666,1.552045,1.4454564988142449,0.0,0.33881999999999995,0.32614000000000004,0.3144600000000001,0.30010000000000003,0.3324799999999999,0.3264733333333333,0.31988000000000005,0.2489375162212161,0.01,34.68600000000001,33.762,33.59400000000001,30.07200000000001,34.224000000000004,34.014,33.0285,24.451567944758605,1.0,1.6254600000000001,1.6976600000000004,1.7540399999999996,1.5588799999999998,1.6615599999999997,1.6923866666666667,1.65901,1.4750293390617393,0.0,0.3468600000000001,0.33762000000000003,0.3359400000000001,0.30072000000000004,0.34224,0.34013999999999994,0.330285,0.24451567944758604,0.01,34.726,31.85,31.166000000000004,30.581999999999997,33.288000000000004,32.580666666666666,32.080999999999996,22.589448307095022,1.0,1.6590599999999998,1.6492999999999998,1.7423799999999998,1.7067,1.6541799999999998,1.6835799999999994,1.6893599999999998,1.4242564425264703,0.0,0.34726,0.3185,0.31166000000000005,0.30582,0.3328800000000001,0.32580666666666663,0.32081,0.22589448307095025,0.01,19.918000000000006,15.067999999999998,13.771999999999998,13.383999999999995,17.493000000000002,16.252666666666666,15.5355,8.113454989283568,1.0,0.8697799999999999,0.6361399999999999,0.58182,0.64266,0.7529600000000001,0.6959133333333329,0.6825999999999999,0.3743447950704477,0.0,0.19918,0.15067999999999998,0.13771999999999998,0.13383999999999996,0.17493000000000006,0.16252666666666662,0.155355,0.08113454989283568,0.01,2.122,1.8040000000000005,1.666,1.544,1.963,1.8640000000000003,1.7840000000000005,1.3478047495954093,1.0,0.01122,0.00804,0.006660000000000003,0.00544,0.00963,0.00864,0.00784,0.003478047495954091,0.0,0.02122,0.018040000000000004,0.016659999999999998,0.01544,0.01963,0.018640000000000004,0.01784,0.013478047495954094,0.01,35.972,35.98999999999999,34.053999999999995,31.576,35.981,35.33866666666668,34.398,26.463809693912392,1.0,1.6115199999999998,1.76162,1.72238,1.6512600000000004,1.68657,1.6985066666666666,1.6866950000000005,1.567416337189762,0.0,0.35972000000000004,0.35989999999999994,0.34053999999999995,0.31576,0.35981,0.35338666666666674,0.34397999999999995,0.2646380969391239,0.01
1.6,42.49800000000001,41.48,39.21000000000001,39.594,41.989,41.062666666666665,40.6955,32.9588036493754,1.0,1.8295400000000002,1.92114,1.88758,1.9779,1.8753400000000002,1.87942,1.90404,1.9016694690290072,0.0,0.42498,0.4148,0.3921000000000001,0.39594,0.41989,0.4106266666666665,0.406955,0.32958803649375396,0.01,42.264,42.168,41.562,39.87,42.216,41.99800000000001,41.466,31.255578528936237,1.0,1.96028,2.13152,2.19078,2.1590599999999998,2.0459,2.094193333333333,2.11041,1.9256530530835847,0.0,0.42264,0.42168,0.41562,0.3987,0.42216000000000004,0.41998,0.4146599999999999,0.3125557852893624,0.01,40.27799999999999,36.67999999999999,33.94,32.952000000000005,38.479,36.966,35.9625,24.72233557870323,1.151,1.88506,1.9226,1.7999200000000002,1.7591599999999998,1.90383,1.8691933333333333,1.841685,1.5524903440100477,0.01096,0.4027799999999999,0.3667999999999999,0.3394,0.32952000000000004,0.38479,0.3696599999999999,0.359625,0.2472233557870323,0.01151,21.97,18.076,16.36,14.634,20.023000000000003,18.802,17.76,8.506379038903367,1.001,1.0784,0.9526600000000001,0.8787,0.7339199999999999,1.0155299999999998,0.96992,0.91092,0.4425693341858281,1e-05,0.2197,0.18076,0.1636,0.14634,0.20023,0.18802,0.1776,0.08506379038903368,0.010009999999999998,1.99,1.7560000000000002,1.6680000000000004,1.54,1.8730000000000002,1.8046666666666669,1.7385,1.2924381712761976,1.0,0.0099,0.007559999999999998,0.006680000000000003,0.0054,0.00873,0.008046666666666669,0.007384999999999998,0.002924381712761977,0.0,0.0199,0.017560000000000003,0.016680000000000004,0.0154,0.01873,0.01804666666666667,0.017384999999999998,0.012924381712761977,0.01,43.42999999999999,41.19600000000001,41.448,40.146,42.313,42.02466666666667,41.555,33.100669026161476,1.0,1.98948,1.98012,2.1539599999999997,2.03664,1.9848,2.0411866666666665,2.0400499999999995,1.985469934771176,0.0,0.4342999999999999,0.4119600000000001,0.41448,0.40146,0.42313,0.42024666666666666,0.41555,0.33100669026161483,0.01
1.7999999999999998,50.03999999999999,48.361999999999995,47.57999999999999,48.508,49.201,48.66066666666666,48.62250000000001,41.60976890986586,1.166,1.9744,2.04372,2.0687,2.21588,2.00906,2.02894,2.0756750000000004,2.303291804926856,0.00722,0.5004,0.48362,0.4757999999999999,0.48508,0.4920100000000001,0.4866066666666666,0.4862250000000001,0.4160976890986586,0.011659999999999998,49.992,47.926,47.648,48.08600000000001,48.959,48.522,48.413000000000004,39.09078421403235,1.22,2.10034,2.1640399999999995,2.2682,2.38126,2.13219,2.1775266666666666,2.22846,2.289390593057937,0.012469999999999998,0.49992,0.47926,0.47648,0.4808600000000001,0.48959,0.48522,0.4841300000000001,0.3909078421403235,0.0122,49.41400000000001,49.39,48.242,46.486000000000004,49.40200000000001,49.01533333333333,48.383,33.68500800959187,1.101,2.34446,2.6101400000000003,2.7005,2.5878399999999995,2.4773,2.5517000000000003,2.5607349999999998,2.2429005277594656,0.007169999999999998,0.4941400000000001,0.4939,0.48241999999999996,0.4648600000000001,0.4940200000000001,0.4901533333333333,0.48383000000000004,0.33685008009591866,0.011009999999999999,27.820000000000004,24.248,20.108,16.132,26.033999999999995,24.058666666666664,22.076999999999998,9.494787748825766,1.0419999999999998,1.61242,1.51742,1.2836800000000002,0.9524,1.56492,1.4711733333333334,1.34148,0.585569644317662,0.0012,0.2782000000000001,0.24248000000000006,0.20108,0.16132000000000002,0.26034,0.24058666666666664,0.22077,0.09494787748825767,0.01042,1.7839999999999998,1.624,1.5719999999999998,1.476,1.704,1.6600000000000004,1.614,1.244847141780162,1.0,0.00784,0.006240000000000001,0.00572,0.00476,0.007040000000000002,0.0066,0.00614,0.0024484714178016173,0.0,0.017839999999999998,0.01624,0.015719999999999998,0.01476,0.01704,0.016600000000000004,0.01614,0.01244847141780162,0.01,47.29600000000002,47.89200000000001,46.352,47.192,47.593999999999994,47.17999999999999,47.18300000000002,39.83459389743843,1.048,1.85542,2.03778,2.08442,2.13496,1.9466,1.9925400000000002,2.028145,2.1709804015374865,0.00178,0.4729600000000002,0.4789200000000001,0.46352,0.47192,0.4759399999999999,0.4718,0.4718300000000002,0.3983459389743843,0.01048
2.0,51.772,52.526,51.382,51.28000000000001,52.14900000000001,51.89333333333334,51.74,45.456102635908664,3.947,1.88986,2.01588,2.13878,2.1576000000000004,1.9528700000000003,2.01484,2.05053,2.3265159166799734,0.16419,0.51772,0.5252600000000001,0.5138199999999999,0.5128,0.5214900000000001,0.5189333333333334,0.5174,0.4545610263590866,0.03947,52.68,52.38400000000001,51.526,50.408,52.532,52.19666666666666,51.7495,42.834766155559656,1.515,2.13566,2.32052,2.36402,2.4340200000000003,2.2280900000000003,2.2734,2.313555,2.4585006405024017,0.02635,0.5268,0.5238400000000001,0.51526,0.50408,0.52532,0.5219666666666666,0.5174949999999999,0.4283476615555966,0.01515,47.87000000000001,47.22199999999999,45.07,44.97000000000001,47.54600000000001,46.72066666666666,46.28300000000001,32.822782408855616,2.339,2.1024000000000003,2.4209600000000004,2.38658,2.51886,2.26168,2.303313333333333,2.3572,2.131916493195646,0.08862,0.4787000000000001,0.4722199999999999,0.4507,0.4497,0.4754600000000001,0.4672066666666666,0.4628300000000001,0.32822782408855616,0.02339,30.046,22.791999999999998,20.252000000000006,17.470000000000002,26.419000000000004,24.36333333333333,22.640000000000004,7.796867754816978,1.129,1.79486,1.37476,1.22908,1.06704,1.58481,1.4662333333333333,1.3664349999999998,0.4532506783957426,0.00576,0.30046,0.22791999999999998,0.2025200000000001,0.17470000000000002,0.26419000000000004,0.2436333333333333,0.22640000000000005,0.07796867754816979,0.01129,1.7660000000000002,1.626,1.4539999999999995,1.45,1.6959999999999995,1.6153333333333335,1.5739999999999998,1.2022078318678553,1.004,0.007659999999999998,0.006260000000000001,0.004540000000000001,0.0045000000000000005,0.006959999999999999,0.0061533333333333344,0.0057399999999999994,0.002022078318678555,4e-05,0.017660000000000002,0.01626,0.014539999999999997,0.0145,0.016959999999999996,0.01615333333333334,0.015739999999999997,0.01202207831867855,0.01004,51.73000000000001,52.848,52.03,53.02799999999999,52.28899999999999,52.20266666666666,52.40899999999999,47.28412641471417,2.467,1.90654,2.1368,2.16224,2.3518799999999995,2.02167,2.068526666666666,2.139365,2.4836880876295497,0.07904000000000001,0.5173000000000001,0.5284800000000001,0.5203,0.5302799999999999,0.5228899999999999,0.5220266666666666,0.5240899999999998,0.4728412641471417,0.02467
2.2,53.86200000000001,54.074,54.61,53.63600000000001,53.968,54.18199999999999,54.0455,54.07768815079304,5.867000000000001,1.83686,2.01602,2.08774,2.1057200000000003,1.9264400000000002,1.980206666666667,2.011585,2.3711815772147973,0.25454,0.5386200000000001,0.54074,0.5461,0.5363600000000001,0.53968,0.5418199999999999,0.540455,0.5407768815079305,0.058670000000000014,57.91,56.4,57.928000000000004,57.02,57.155,57.41266666666667,57.31449999999999,54.491662686838964,5.332000000000002,2.15144,2.2686200000000003,2.4428,2.5243799999999994,2.2100300000000006,2.2876200000000004,2.34681,2.6552315595971936,0.25348000000000004,0.5791,0.564,0.57928,0.5702,0.57155,0.5741266666666668,0.5731449999999999,0.5449166268683896,0.053320000000000006,55.90600000000001,53.328,53.05799999999999,51.69,54.617,54.09733333333334,53.4955,46.62711086732518,3.559,2.39118,2.5534800000000004,2.67872,2.72306,2.47233,2.5411266666666665,2.58661,2.7201113309272653,0.183,0.5590600000000001,0.53328,0.5305799999999999,0.5169,0.5461699999999999,0.5409733333333334,0.5349550000000001,0.4662711086732518,0.035590000000000004,31.68,24.588000000000008,21.802000000000003,16.942,28.134,26.02333333333333,23.753,11.556739615528194,1.1540000000000001,1.92936,1.4959799999999999,1.4008,1.0483800000000003,1.7126700000000001,1.6087133333333332,1.46863,0.6888580993332235,0.00547,0.3168,0.2458800000000001,0.21802,0.16942000000000002,0.28134000000000003,0.2602333333333333,0.23753000000000002,0.11556739615528196,0.011540000000000002,1.6820000000000002,1.496,1.4480000000000002,1.402,1.589,1.5419999999999998,1.507,1.2805329962639522,1.013,0.0068200000000000005,0.004960000000000001,0.0044800000000000005,0.004020000000000001,0.005890000000000001,0.00542,0.00507,0.0028053299626395216,0.00013000000000000002,0.016819999999999998,0.01496,0.014480000000000003,0.01402,0.01589,0.015419999999999996,0.015070000000000004,0.012805329962639523,0.010129999999999998,57.62000000000001,57.118,57.162,54.73,57.369,57.3,56.65750000000001,55.879322422074864,6.5889999999999995,1.9898200000000001,2.13606,2.14958,2.14148,2.06294,2.09182,2.104235,2.4538566264718624,0.29905,0.5762000000000002,0.57118,0.57162,0.5473,0.5736899999999999,0.573,0.566575,0.5587932242207486,0.06588999999999999
2.3999999999999995,53.784000000000006,54.206,52.88,52.812,53.995,53.62333333333335,53.42049999999999,53.003058332464725,9.296,1.7160799999999998,1.8788799999999999,1.88258,1.91638,1.7974799999999995,1.8258466666666664,1.84848,2.1801433024837857,0.42821000000000004,0.5378400000000001,0.54206,0.5288,0.5281199999999999,0.5399499999999999,0.5362333333333335,0.5342049999999999,0.5300305833246474,0.09296,61.35199999999999,60.02,58.32599999999999,59.55799999999999,60.68600000000001,59.89933333333333,59.81400000000001,55.70289643642561,12.104000000000001,2.20744,2.35378,2.3568200000000004,2.488,2.28061,2.306013333333333,2.35151,2.6516322061397823,0.6353500000000001,0.6135199999999998,0.6002000000000001,0.5832599999999999,0.5955799999999999,0.6068600000000001,0.5989933333333333,0.5981400000000001,0.5570289643642561,0.12104000000000001,54.60000000000001,51.89400000000001,52.788000000000004,51.608000000000004,53.24700000000001,53.09400000000001,52.72250000000001,45.42859905441228,5.617999999999999,2.2608,2.37532,2.57852,2.62736,2.31806,2.40488,2.4605,2.5951615980772083,0.31033,0.546,0.5189400000000001,0.52788,0.5160800000000001,0.5324700000000001,0.5309400000000001,0.527225,0.4542859905441228,0.056179999999999994,30.132,24.264,21.514,18.9,27.198,25.30333333333333,23.7025,11.030384890374194,1.45,1.8823400000000001,1.5868799999999998,1.4269,1.3001199999999995,1.7346099999999998,1.6320400000000004,1.54906,0.7242401004589841,0.028999999999999998,0.30132000000000003,0.24264000000000002,0.21514,0.18899999999999997,0.27198,0.2530333333333333,0.237025,0.11030384890374192,0.0145,1.618,1.4280000000000002,1.344,1.358,1.523,1.4633333333333332,1.4370000000000005,1.2236764285840287,1.0139999999999998,0.006180000000000002,0.004280000000000001,0.0034400000000000003,0.0035800000000000007,0.005229999999999999,0.004633333333333333,0.004370000000000001,0.0022367642858402872,0.00014,0.01618,0.01428,0.01344,0.013579999999999998,0.01523,0.014633333333333332,0.014370000000000003,0.012236764285840286,0.010139999999999998,56.088,54.768,55.59,54.48000000000001,55.42799999999999,55.482000000000006,55.2315,55.300359036730356,8.889000000000003,1.7878400000000003,1.85526,1.97748,1.9700799999999998,1.82155,1.8735266666666663,1.8976650000000002,2.277223785199185,0.38193,0.56088,0.5476799999999998,0.5559000000000001,0.5448000000000001,0.5542799999999999,0.5548200000000001,0.552315,0.5530035903673036,0.08889000000000001
2.6,60.104,60.47400000000002,60.452,59.666,60.28899999999999,60.34333333333334,60.17399999999999,59.38983019613643,18.811,1.88736,2.0003200000000003,2.076,2.0757,1.9438400000000002,1.9878933333333333,2.0098450000000003,2.3940846448739155,0.8998499999999998,0.60104,0.6047400000000002,0.60452,0.5966600000000001,0.6028899999999999,0.6034333333333334,0.6017399999999998,0.5938983019613643,0.18811,57.006,56.476000000000006,58.758,57.26600000000001,56.74099999999999,57.41333333333333,57.37649999999999,55.63348433794573,14.899,1.8861600000000005,2.0457,2.28532,2.2874800000000004,1.9659299999999995,2.0723933333333333,2.1261650000000003,2.5629218550417714,0.7785700000000001,0.57006,0.56476,0.58758,0.5726600000000001,0.5674100000000001,0.5741333333333333,0.573765,0.5563348433794573,0.14898999999999998,58.14400000000001,57.806000000000004,56.108000000000004,55.17999999999999,57.975,57.35266666666666,56.8095,47.5126215551631,9.814,2.3920000000000003,2.6187,2.66832,2.7713200000000002,2.5053499999999995,2.559673333333333,2.612585,2.698136182519252,0.6043799999999999,0.5814400000000001,0.57806,0.56108,0.5518,0.57975,0.5735266666666666,0.568095,0.4751262155516309,0.09814,26.644000000000005,21.958000000000002,18.65,16.887999999999998,24.301,22.417333333333332,21.035,8.684085924093095,1.543,1.6245599999999996,1.41194,1.21206,1.0991000000000002,1.51825,1.416186666666667,1.3369149999999999,0.5366972819694782,0.02137,0.2664400000000001,0.21958000000000005,0.18650000000000005,0.16887999999999995,0.24301,0.2241733333333333,0.21035,0.08684085924093095,0.01543,1.4880000000000002,1.4119999999999997,1.3019999999999998,1.3019999999999998,1.4500000000000006,1.4006666666666665,1.376,1.1861198945102909,1.0179999999999998,0.004880000000000001,0.00412,0.0030200000000000005,0.0030200000000000005,0.0045000000000000005,0.004006666666666667,0.00376,0.0018611989451029077,0.00018,0.014880000000000003,0.014119999999999997,0.013019999999999999,0.013019999999999999,0.014500000000000006,0.014006666666666662,0.01376,0.011861198945102907,0.010179999999999998,57.606,55.50399999999999,57.364,58.38,56.55499999999999,56.82466666666667,57.2135,57.13666066113261,19.654,1.70764,1.7718199999999995,1.87214,1.97848,1.7397299999999998,1.7838666666666665,1.8325200000000004,2.227181245206332,0.8971899999999999,0.57606,0.5550399999999999,0.5736399999999999,0.5838,0.5655499999999999,0.5682466666666667,0.5721350000000001,0.5713666066113261,0.19654
2.8,55.136,55.36,54.716,55.09200000000001,55.24800000000001,55.07066666666667,55.07599999999999,55.40235608596622,24.631,1.5431400000000002,1.6434400000000002,1.6823400000000004,1.7378799999999996,1.5932899999999999,1.6229733333333332,1.6517,2.045483508457708,1.09201,0.5513600000000001,0.5536,0.5471600000000001,0.5509200000000001,0.5524800000000001,0.5507066666666667,0.5507599999999999,0.5540235608596621,0.2463099999999999,60.88200000000001,61.512,59.68400000000001,59.49,61.196999999999996,60.69266666666667,60.39200000000001,57.28893300223298,17.840999999999994,2.03092,2.22902,2.24486,2.32416,2.12997,2.1682666666666663,2.20724,2.6281745189091645,0.94312,0.60882,0.61512,0.5968399999999999,0.5949,0.6119699999999999,0.6069266666666667,0.6039200000000001,0.5728893300223298,0.17840999999999999,57.2,55.53200000000001,53.04599999999999,55.476000000000006,56.36600000000001,55.25933333333332,55.3135,44.34897316426314,10.331,2.3183,2.44414,2.4678000000000004,2.71238,2.3812200000000003,2.41008,2.485655,2.543011155383814,0.62221,0.5720000000000001,0.5553200000000001,0.5304599999999999,0.55476,0.56366,0.5525933333333333,0.5531349999999999,0.44348973164263145,0.10331,26.518,19.222,16.9,14.944,22.87,20.88,19.396,6.759576070757711,1.909,1.6044200000000002,1.14894,1.01526,0.8788199999999999,1.3766799999999997,1.2562066666666667,1.16186,0.33500215947796763,0.05629999999999999,0.26518,0.19222,0.16899999999999998,0.14944000000000002,0.2287,0.2088,0.19396,0.06759576070757711,0.01909,1.49,1.348,1.3599999999999997,1.242,1.4190000000000005,1.3993333333333338,1.3599999999999997,1.1529162714495964,1.02,0.0049,0.0034800000000000013,0.0036000000000000008,0.0024200000000000003,0.00419,0.003993333333333333,0.0036000000000000008,0.0015291627144959658,0.00020000000000000004,0.0149,0.01348,0.013599999999999996,0.01242,0.014190000000000003,0.013993333333333337,0.013599999999999996,0.011529162714495965,0.0102,60.06400000000001,59.62799999999999,57.9,57.916,59.846,59.19733333333333,58.876999999999995,58.49994469697664,26.3,1.7207,1.8196,1.8036400000000004,1.8576400000000002,1.77015,1.7813133333333335,1.8003949999999995,2.192099848176165,1.1756099999999998,0.6006400000000001,0.5962799999999999,0.579,0.57916,0.59846,0.5919733333333334,0.5887699999999999,0.5849994469697662,0.263
